geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
69838,18.705771,-96.329604,San Rosa de la Montaña,Tlaxcala
45266,18.401207,-104.909237,San Homero los altos,Guerrero
45266,28.550984,-92.778533,San Enrique de la Montaña,Nayarit
28883,24.416397,-94.829475,Nueva Guatemala,Durango
28883,27.328646,-92.656198,Nueva Uzbekistán,Hidalgo
45269,23.020666,-88.652811,Vieja Papua Nueva Guinea,Baja California
45269,29.932278,-110.947424,Vieja Tailandia,Tamaulipas
45269,21.223424,-93.237421,Vieja Irlanda,Campeche
28887,27.992191,-112.570722,San Mauro los altos,Jalisco
28887,29.628843,-116.848911,San Alonso los bajos,Baja California Sur
53465,23.610787,-116.005893,San Zacarías los bajos,Chihuahua
53465,23.045898,-115.029214,Vieja Países Bajos,Baja California
53465,19.716008,-108.688859,Vieja República Centroafricana,Chihuahua
61657,21.705478,-112.467743,San Sonia de la Montaña,Chihuahua
61657,14.736462,-112.248855,Vieja Líbano,Distrito Federal
61657,18.660456,-106.882233,Vieja Guinea,Distrito Federal
37082,17.255805,-100.650312,Nueva Namibia,Baja California
37082,28.514826,-92.157601,San Lourdes los altos,Tabasco
37084,22.419793,-115.446473,Nueva Bélgica,Hidalgo
37084,24.883125,-93.40721,Nueva Grecia,Querétaro
12508,31.162309,-109.567205,Vieja Arabia Saudita,Guerrero
12508,26.770374,-112.765172,Vieja Mali,Sonora
12508,26.225782,-91.189037,Nueva Granada,Puebla
37086,29.569651,-105.580565,San Inés los altos,Yucatán
37086,23.006336,-116.354639,Vieja Tonga,Quintana Roo
4319,17.764995,-105.39313,Vieja Eslovaquia,Jalisco
78047,27.110211,-106.456137,San Gloria de la Montaña,Tabasco
78047,32.467055,-101.235739,San Isabela los altos,Campeche
69857,19.745999,-91.562542,San Dulce de la Montaña,Durango
69857,26.01261,-106.758202,Nueva Montenegro,Sonora
69857,20.184873,-109.651281,San Augusto los bajos,Guerrero
86241,15.904679,-86.591745,Vieja República Árabe Siria,Nuevo León
86241,21.084117,-88.939858,Vieja Bhután,Puebla
86241,20.069293,-110.022981,Nueva Suecia,Jalisco
12516,19.061451,-112.165022,Vieja Comoras,Morelos
78054,23.081018,-110.73236,San Isaac los altos,México
61674,19.86907,-112.559476,Nueva Bolivia,Campeche
53487,22.282443,-104.048459,San Emiliano los altos,Coahuila de Zaragoza
53487,31.902942,-95.757149,San Tania los altos,Baja California
69872,31.325925,-104.630692,San Rodolfo de la Montaña,Querétaro
69872,25.525862,-104.825356,Vieja Eritrea,Aguascalientes
78067,18.292537,-91.920075,San Leonardo de la Montaña,Morelos
4342,20.174846,-104.285985,Vieja Dinamarca,Colima
12535,15.837412,-100.739425,Vieja Samoa,Campeche
12535,26.527868,-89.227963,San Flavio de la Montaña,Sinaloa
12535,17.870529,-116.391227,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,Baja California Sur
78072,18.560686,-111.672034,San Jorge Luis los altos,Distrito Federal
94461,22.797259,-107.293965,San Rebeca de la Montaña,Puebla
94461,28.465035,-105.807693,San Juana los bajos,Baja California Sur
94461,28.774569,-110.825443,Vieja Guinea Ecuatorial,Nayarit
12545,15.090997,-115.025538,San Inés de la Montaña,Morelos
12545,25.789928,-105.494311,Nueva Liberia,Tlaxcala
12545,15.102552,-108.852096,San Marco Antonio los altos,Hidalgo
53506,28.02581,-106.081766,Vieja Guinea Bissau,Distrito Federal
4362,28.444166,-116.972373,San Luis Miguel de la Montaña,Guanajuato
94477,17.512611,-114.104866,Nueva Jamaica,Baja California
94477,18.423941,-90.766259,Vieja Etiopía,Veracruz de Ignacio de la Llave
53524,18.038149,-109.01154,San Cristina los bajos,San Luis Potosí
53524,22.242138,-95.765577,San José María los bajos,Tabasco
53524,17.79232,-94.583018,San Nelly los altos,San Luis Potosí
53526,30.210091,-102.638835,Vieja Cabo Verde,Guerrero
53526,16.464696,-113.208525,San Francisca los altos,Tabasco
28951,14.859799,-95.972669,San Omar los altos,Baja California Sur
78102,27.055231,-91.419322,Nueva Santo Tomé y Príncipe,Sinaloa
37151,23.066175,-110.284605,San Jaqueline los bajos,Baja California
61727,21.262683,-99.597296,San Leonardo de la Montaña,Chiapas
61727,32.046271,-96.151108,San Anabel los bajos,Nayarit
61727,17.114128,-88.881046,San René de la Montaña,Veracruz de Ignacio de la Llave
45344,24.844337,-102.917146,Vieja Lesotho,Jalisco
45344,15.908189,-111.680427,Vieja Mauricio,Tamaulipas
45344,25.753379,-107.647733,San Rosalia los altos,San Luis Potosí
69922,17.317965,-98.977337,San Marcela los altos,Guanajuato
69922,24.22519,-90.337544,San Lucía de la Montaña,Durango
69922,31.919167,-108.70801,San Jacobo de la Montaña,Nayarit
37159,25.312696,-98.973247,Vieja Dominicana,Durango
20777,32.376357,-87.581416,Vieja Afganistán,Jalisco
20777,29.645813,-99.035332,Nueva Camboya,Guanajuato
61738,30.4586,-96.103524,Vieja Portugal,Baja California Sur
61738,16.645189,-91.298185,Nueva Cabo Verde,Tlaxcala
61738,26.686724,-114.204862,Vieja Suriname,Morelos
61740,27.753636,-116.20292,San Cristina los altos,Nuevo León
61740,29.365634,-102.648335,Nueva Croacia,Colima
61740,30.290258,-98.646718,San Alma de la Montaña,Nayarit
69933,19.67902,-95.81283,Vieja México,Oaxaca
45360,23.88286,-93.174485,Nueva Albania,Baja California
45360,25.335982,-98.074315,Nueva Madagascar,Sonora
45360,24.949081,-88.397122,San Mario los bajos,Colima
45361,28.367157,-87.909415,San Ariadna los bajos,Coahuila de Zaragoza
4404,21.877069,-96.970412,Vieja Singapur,Chiapas
69941,29.246206,-94.416688,Nueva Nigeria,Nuevo León
69941,15.912602,-91.671032,San René los altos,Tabasco
45366,21.422982,-93.396901,Vieja Venezuela,San Luis Potosí
45366,29.724406,-101.051343,San Teodoro los altos,Guerrero
28984,30.397369,-111.812035,Vieja Cuba,Yucatán
28984,15.229777,-90.217321,Nueva Rumania,Coahuila de Zaragoza
28984,26.162673,-88.549993,San Emilia de la Montaña,Tabasco
94523,18.789046,-110.293298,Vieja Emiratos Árabes Unidos,Distrito Federal
37185,18.613642,-89.284856,San Elias los altos,Sinaloa
37185,19.390534,-96.514246,San Frida los altos,Sonora
28994,15.63201,-109.595592,Vieja Rwanda,Baja California
28994,20.100172,-114.438505,Nueva Paraguay,Durango
45381,28.581359,-115.322093,San Dalia de la Montaña,Yucatán
45381,18.170253,-113.488359,San Ana Luisa de la Montaña,Veracruz de Ignacio de la Llave
45381,30.368089,-86.997348,San Natividad los bajos,Jalisco
45389,26.074351,-99.743346,Vieja Letonia,Sonora
45389,20.244932,-109.795116,Nueva Mónaco,Colima
78159,24.737546,-109.048582,Nueva Somalia,Aguascalientes
78159,19.904106,-98.960428,Vieja Islandia,Tamaulipas
61776,21.145287,-108.713621,Vieja Kenya,Tamaulipas
12630,22.149938,-108.415535,Vieja Mauritania,Veracruz de Ignacio de la Llave
29014,20.131172,-108.408107,Vieja Afganistán,Coahuila de Zaragoza
29014,20.985533,-101.381102,Nueva Omán,San Luis Potosí
29014,19.954277,-114.600956,Nueva Federación de Rusia,Morelos
78168,32.266877,-102.974405,San Adela de la Montaña,Tabasco
69982,14.869012,-112.156317,Vieja Gambia,Colima
69982,21.554468,-97.273651,San Aurora de la Montaña,Veracruz de Ignacio de la Llave
69982,18.085502,-107.337303,San Helena los altos,Puebla
29023,23.109659,-103.980408,San Miriam los bajos,Distrito Federal
29023,28.788934,-105.552006,San Bianca los bajos,Chiapas
37216,19.097316,-101.105629,San Barbara los altos,Tabasco
37216,30.209902,-94.616371,San César los altos,Coahuila de Zaragoza
37216,28.716067,-99.352478,Vieja Sudán,Quintana Roo
78177,19.722211,-102.468292,Nueva Brasil,Chihuahua
20832,21.449521,-94.970113,San Dulce los altos,Chihuahua
20832,18.292351,-96.645008,San Violeta los altos,Hidalgo
12648,16.830163,-92.189934,Vieja Sudán,Michoacán de Ocampo
12648,15.1755,-87.471671,San Sessa de la Montaña,Durango
12648,18.000215,-90.381681,San Luis de la Montaña,Sonora
37226,25.997017,-110.010236,San Asunción los bajos,Sinaloa
61803,16.942241,-98.462522,Vieja Tayikistán,Colima
61803,27.224005,-102.246497,Nueva Santo Tomé y Príncipe,Zacatecas
45421,25.604991,-110.447886,San Camila los altos,Tabasco
45421,19.7699,-92.097468,San Leticia los bajos,Baja California
12654,29.674277,-108.194542,Nueva Montenegro,Chihuahua
12654,14.926958,-91.495098,San Linda los bajos,Durango
12657,31.283526,-93.986216,Vieja Singapur,Hidalgo
12657,21.465009,-103.950291,Vieja Nauru,Puebla
61813,30.429617,-95.779252,San Leonel de la Montaña,Colima
53622,30.739203,-114.346481,Nueva Madagascar,Morelos
53622,19.252781,-113.503638,San Vicente de la Montaña,Michoacán de Ocampo
20855,19.419355,-95.789315,San Eduardo los bajos,Hidalgo
20855,31.748406,-89.826329,San Zoé los bajos,Tamaulipas
20855,29.295704,-92.355756,Nueva Mongolia,Aguascalientes
37242,20.309565,-88.811429,Vieja Tayikistán,Distrito Federal
37242,16.240567,-97.34606,Nueva Malta,Querétaro
78205,20.213374,-109.356074,San Mauro de la Montaña,Jalisco
78205,19.003002,-90.70618,Vieja Honduras,México
61824,24.04547,-95.758559,San Alta  Gracia de la Montaña,Chihuahua
61824,22.026351,-115.615923,San Georgina los altos,Jalisco
29067,16.815588,-115.703324,San María Teresa los altos,Colima
29067,30.336451,-87.804551,San Ángela de la Montaña,Tlaxcala
29067,16.937906,-110.055424,Nueva Santa Lucía,Chiapas
86418,31.022329,-114.296333,San Isaac de la Montaña,Oaxaca
53650,15.137559,-90.115714,San Joaquín de la Montaña,Nuevo León
61843,18.490899,-94.971159,San Juan los altos,Quintana Roo
78229,18.49968,-94.092723,San Lilia los altos,Colima
78229,28.718979,-116.137473,Vieja San Marino,Zacatecas
20886,23.215058,-110.225325,Nueva Costa Rica,Querétaro
20886,22.155126,-87.146251,Nueva Croacia,Veracruz de Ignacio de la Llave
86424,17.887697,-99.426233,San Abraham de la Montaña,Guanajuato
86424,26.581588,-92.720706,Nueva Belice,Chiapas
86424,27.516898,-95.510834,Nueva San Marino,Colima
70040,18.997542,-95.738729,Vieja Bolivia,Sinaloa
70040,31.027399,-108.206169,Nueva Seychelles,Tlaxcala
45468,17.513386,-116.439164,San Karina los altos,Zacatecas
45468,19.708043,-98.031253,San Josefina los altos,Zacatecas
86428,29.166051,-99.426983,Vieja Panamá,Oaxaca
53662,21.753886,-107.253496,San Indira los bajos,Quintana Roo
70047,27.686224,-101.435181,Nueva Bangladesh,Nayarit
70047,27.208092,-87.900192,San Rubén los bajos,Quintana Roo
70047,29.004614,-93.265105,Nueva Vietman,México
20893,20.639463,-113.026484,San Rolando los altos,Coahuila de Zaragoza
20893,28.518369,-100.526371,San Isaac los bajos,Aguascalientes
61863,15.228006,-110.581358,San Lourdes de la Montaña,Colima
61863,29.114808,-114.709869,San Citlali los altos,Oaxaca
61863,28.604708,-108.914862,Nueva Paraguay,Guanajuato
4520,20.690588,-89.374794,Vieja Mozambique,Querétaro
78247,20.017565,-107.295572,San Esmeralda los bajos,Baja California Sur
61866,24.692032,-92.729187,Vieja Qatar,Nuevo León
61866,24.110501,-104.332624,Vieja Lesotho,Zacatecas
61866,18.589384,-109.098985,San Araceli de la Montaña,Chihuahua
37290,24.12727,-86.955047,San Octavio de la Montaña,Chihuahua
37290,16.058517,-101.015796,Nueva Filipinas,Sonora
37290,25.090472,-94.339262,Nueva Bosnia y Herzegovina,Campeche
37295,19.831366,-108.634505,Nueva Samoa,Aguascalientes
70066,28.651187,-117.149666,San Estela los bajos,Guanajuato
70066,20.167305,-108.724276,San Marisol los bajos,Guanajuato
70066,18.279081,-88.113336,San Celia los bajos,Veracruz de Ignacio de la Llave
86452,32.14136,-86.911582,Nueva Granada,Durango
86452,18.283041,-112.186686,San Jaime los altos,Nayarit
86452,19.523163,-93.691492,San Oswaldo de la Montaña,Puebla
70074,19.730782,-94.652506,Nueva San Vicente y las Granadinas,Jalisco
70074,19.345616,-92.16486,San Norma los bajos,Quintana Roo
12737,28.837347,-86.540416,San Marisela de la Montaña,Aguascalientes
12737,27.430892,-92.341821,Vieja Sri Lanka,Tlaxcala
12737,24.724323,-114.589347,San Clara los altos,México
53699,29.057709,-95.704629,Vieja Suriname,Nuevo León
53699,17.546485,-89.578216,San Gonzalo de la Montaña,Jalisco
20933,17.30614,-91.138804,Vieja Alemania,Chihuahua
20933,25.314684,-94.36778,Vieja Myanmar,Michoacán de Ocampo
86470,15.602767,-94.946303,San Gabriel de la Montaña,Campeche
45511,22.406783,-103.269375,Nueva Serbia,Oaxaca
45511,19.499183,-112.772894,Nueva República Popular Democrática de Corea,Tamaulipas
70089,20.511482,-107.818896,Vieja Chad,Puebla
70091,14.802215,-92.511477,Nueva Gabón,Jalisco
70091,24.375033,-90.478981,Nueva Nauru,San Luis Potosí
4557,23.282997,-92.437931,Vieja San Vicente y las Granadinas,Quintana Roo
4557,25.457624,-100.29193,Nueva Guinea,Oaxaca
4557,29.229961,-105.078027,San Silvia los bajos,Guanajuato
70094,28.770148,-116.061744,San Rebeca de la Montaña,Querétaro
70094,21.294743,-90.48433,Nueva Jordania,Querétaro
94672,26.464942,-90.185845,San Nicolás de la Montaña,Querétaro
94672,29.803956,-106.416095,Nueva Letonia,Campeche
78289,16.658118,-92.29734,Vieja Israel,Zacatecas
29138,24.85003,-98.005576,Nueva San Vicente y las Granadinas,Oaxaca
29138,32.282535,-97.474732,Vieja Timor-Leste,Guanajuato
45521,16.47746,-95.699924,San Rosario los bajos,Durango
4566,21.473586,-96.014933,Nueva Panamá,Chihuahua
4566,30.906247,-93.57808,San Humberto los bajos,Jalisco
12761,21.255934,-91.740108,Nueva Chad,Guerrero
12761,20.657114,-100.363082,San Alfonso los bajos,Aguascalientes
12761,16.251942,-94.520416,San Eugenia de la Montaña,Chihuahua
78298,21.047804,-109.795465,San Ignacio de la Montaña,Durango
86494,18.396007,-94.234103,Nueva Seychelles,Yucatán
86494,27.292874,-108.107188,San Rodolfo de la Montaña,Jalisco
86494,25.394933,-90.354448,San Josefina los altos,Distrito Federal
61918,18.415407,-94.228942,Vieja Uruguay,Tamaulipas
53734,27.233439,-113.212094,Nueva Guyana,Quintana Roo
53734,32.354169,-95.9026,Nueva Zambia,Oaxaca
78310,27.034378,-107.861672,Nueva Zambia,Baja California
78310,17.178202,-100.978728,Nueva Saint Kitts y Nevis,Nuevo León
4583,29.677563,-102.515148,San Guillermo de la Montaña,Campeche
4583,16.688756,-107.154168,Vieja Santo Tomé y Príncipe,Chihuahua
4583,29.577369,-93.439489,Nueva Botswana,México
94698,29.538566,-91.951273,San Josefina los altos,Tamaulipas
37356,24.811265,-88.235299,Vieja Letonia,Zacatecas
12782,19.519442,-101.882486,San Violeta los altos,Veracruz de Ignacio de la Llave
12782,17.827101,-95.008541,Vieja Mali,Distrito Federal
12782,25.088778,-89.537424,Nueva Comoras,Distrito Federal
29167,17.590464,-88.51526,San Alfredo de la Montaña,Colima
29167,23.779004,-102.623273,Vieja Guatemala,Michoacán de Ocampo
29167,27.193388,-109.703835,Nueva Lesotho,Aguascalientes
53744,29.74942,-101.653361,San Irma de la Montaña,Chiapas
53744,30.923777,-104.972896,San Débora de la Montaña,Morelos
53744,32.010755,-114.790594,Vieja Niger,Morelos
61937,18.761775,-106.689091,San Luis Miguel los altos,Guanajuato
20982,26.122282,-95.617362,Nueva Mauricio,Baja California
20982,18.163537,-111.788658,Nueva República Popular Democrática de Corea,Michoacán de Ocampo
94710,23.446978,-115.53697,Vieja Guatemala,Coahuila de Zaragoza
94710,18.167465,-93.601806,Vieja Liechtenstein,Querétaro
61944,29.395829,-107.808193,San Fernando los bajos,Yucatán
45559,30.991018,-105.382685,Vieja Georgia,Guerrero
12794,22.397278,-113.608717,Nueva Letonia,Quintana Roo
4603,15.250775,-110.740124,San Elsa de la Montaña,Quintana Roo
86522,27.271446,-114.32721,San Luis Miguel los altos,Baja California
86522,23.36973,-101.470653,San Sandra los bajos,Aguascalientes
86522,23.898425,-109.114185,San Alfredo los bajos,Tabasco
78329,18.742702,-114.394097,Nueva Jordania,Guanajuato
4598,18.373962,-98.641235,Vieja Samoa,Oaxaca
4598,22.616103,-107.620658,San Karla los bajos,Baja California
4598,30.997157,-110.01332,Nueva República Democrática del Congo,México
12799,28.609583,-115.665646,San Dulce de la Montaña,Sonora
12799,31.485851,-116.295326,Vieja Haití,Yucatán
29184,28.420776,-110.413119,San Roberto de la Montaña,Chiapas
29184,18.549255,-88.968785,Nueva Federación de Rusia,Guanajuato
61956,15.018044,-88.289609,Nueva Serbia,Michoacán de Ocampo
53764,17.267863,-106.630394,Vieja Yemen,Jalisco
29189,31.845505,-102.067675,San Maximiliano los bajos,Veracruz de Ignacio de la Llave
37385,29.062585,-107.672267,Vieja Dominicana,Distrito Federal
37385,28.682248,-115.063293,Nueva Malasia,Campeche
37385,22.396681,-93.676767,Vieja Estonia,Tamaulipas
12811,28.844171,-95.249786,Nueva Cuba,Yucatán
12811,16.566467,-115.85481,San Carla de la Montaña,Guerrero
12811,21.678516,-95.791788,Vieja Tonga,San Luis Potosí
78348,29.967092,-100.657282,Vieja Suecia,México
78348,21.63757,-116.507087,San Tomás los bajos,Puebla
78348,23.355109,-103.482515,Vieja Maldivas,Tabasco
61965,29.845851,-89.03419,San Gabriela de la Montaña,Jalisco
61965,17.627805,-95.028741,Nueva Santa Lucía,Baja California
61975,22.454656,-112.833164,Vieja España,Veracruz de Ignacio de la Llave
86551,25.802983,-107.657754,Vieja Pakistán,Campeche
86551,17.364853,-101.675552,Vieja Belice,Colima
86551,16.501015,-96.261201,Vieja Hungría,Jalisco
29213,16.241236,-87.453563,Vieja Tailandia,Michoacán de Ocampo
53796,31.655316,-102.245936,San Blanca los altos,Baja California Sur
70183,26.378056,-87.03918,Nueva Kenya,Chiapas
37415,28.311322,-97.001962,San Patricia los altos,Michoacán de Ocampo
29225,17.406661,-112.993442,Nueva Honduras,Chiapas
29225,28.097839,-89.302781,San Ana María los bajos,Querétaro
12841,23.871245,-110.393458,Nueva Eritrea,Guanajuato
12841,22.058616,-88.136883,San Jorge los bajos,Colima
37419,16.771293,-114.365361,San Perla los altos,Oaxaca
37419,24.818279,-104.389175,Vieja Iraq,Distrito Federal
37419,17.102423,-90.362091,Vieja Austria,Veracruz de Ignacio de la Llave
12845,23.189789,-88.854244,San Claudia los bajos,Chiapas
12845,25.055042,-102.415996,San Frida los bajos,Guerrero
29229,31.620361,-103.490545,Nueva Guinea Ecuatorial,Morelos
29229,29.111929,-89.236843,San Susana los bajos,Puebla
12849,26.890529,-89.133068,San Clara los altos,Querétaro
78387,17.677801,-88.32073,Nueva República Checa,Quintana Roo
78387,23.925023,-97.713633,Nueva República Centroafricana,Baja California
37430,19.951346,-95.012699,Nueva Cabo Verde,Tlaxcala
37430,15.57675,-116.119478,San Camila los bajos,Nayarit
94776,31.309485,-99.980943,San José los bajos,Querétaro
94776,20.879028,-86.915353,Vieja Nigeria,Quintana Roo
94776,24.811731,-103.397029,Nueva Guinea Ecuatorial,Campeche
70201,14.588621,-88.993464,San Benjamín los bajos,Chiapas
86587,25.742588,-87.61984,Nueva Hungría,Guanajuato
21052,23.851265,-95.731741,Vieja Samoa,San Luis Potosí
21052,21.921437,-109.551221,Vieja Libia,Chihuahua
4671,15.835093,-87.518361,Vieja Tonga,Tamaulipas
4671,18.737162,-104.813805,San Humberto los altos,Aguascalientes
37439,30.47019,-114.959269,Nueva República Federal Democrática de Nepal,Jalisco
37439,31.908633,-112.76676,San Beatriz los bajos,Sinaloa
37439,29.210878,-112.998801,San Lorena los altos,Tabasco
21058,22.176338,-100.286061,Nueva India,Puebla
37442,28.896379,-87.019611,San Pablo de la Montaña,Sinaloa
