order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_583094cf00378a54ce75e6d0e89a,2,credit_card,3,890.37
ord_f3d564d59c9acd8a283aa5408ee0,1,paypal,1,2050.17
ord_953c3ed21f31f5212e281b4a97e7,1,debit_card,1,294.54
ord_5cad484a4b2d78643014b7636189,1,voucher,1,4924.6
ord_1026e80cad2abcb1b16f6e9fae47,1,mercado_pago,3,2325.69
ord_47d4eacf41a4b320ed2fbad6ebd9,1,paypal,1,221.08
ord_16ef1d2e91be8723c5208912632a,1,boleto,1,4373.63
ord_fdf01b6db27611f95bd6c883fcf4,1,boleto,1,3831.9
ord_86e5a3bd9f440699bf83e0322e02,1,paypal,1,4576.57
ord_6d36548d0baa2f7fe624db77142c,1,boleto,1,1492.01
ord_9afcefc69091e06e86c5835ee7cc,1,mercado_pago,3,2516.53
ord_6b07cc34ed8488fea922ab22450f,1,debit_card,1,4910.22
ord_fea0848c78365a2aeb05c6365a77,1,mercado_pago,1,2898.04
ord_2a7186b2a53dcc8f4eae8c4ecbfa,1,voucher,1,2678.99
ord_d5bfa7e7d80455fe16b4c04b1f98,1,paypal,1,4011.18
ord_593add851853b950676d36977bab,1,debit_card,1,4076.55
ord_f48aaedc61b0a634a55f77f2c1f4,1,paypal,1,451.18
ord_f48aaedc61b0a634a55f77f2c1f4,2,paypal,1,545.6
ord_ad5593ab2036edfc9d4ad7d9ef9b,1,paypal,1,290.39
ord_113d02aa54da7eb96bc261d1e28b,1,boleto,1,1475.07
ord_3d934cf2cb9b3b9001ef9da358b4,1,boleto,1,3935.92
ord_c8154593818418ceb383a765a6d3,1,debit_card,1,1501.56
ord_fb2c3ba7347cf3c0506f6ad63740,1,mercado_pago,12,4539.57
ord_c43742aa2beb1b1a2d7a6ad6bd1b,1,debit_card,1,2033.05
ord_c43742aa2beb1b1a2d7a6ad6bd1b,2,voucher,1,1905.06
ord_b7730d3a75bdff1d41e7ae75ec7a,1,credit_card,6,1196.21
ord_32066fc9fc7df0e43e6a33830f2b,1,boleto,1,1044.37
ord_32066fc9fc7df0e43e6a33830f2b,2,debit_card,1,274.28
ord_f29c77574c1a9205ada4e3fc7ddb,1,voucher,1,778.14
ord_f29c77574c1a9205ada4e3fc7ddb,2,mercado_pago,12,1017.2
ord_9a347a59dea43c9fda1f97337387,1,mercado_pago,12,3098.29
ord_5bcc90dc4250f3659f6dfcd0478c,1,boleto,1,1818.35
ord_79dc9124a1a4ee118484622bf271,1,mercado_pago,12,3471.63
ord_a32a07f87e7e0380963acbc47b30,1,boleto,1,2382.71
ord_e0bfa1534ec851b95d2dadd7ea11,1,boleto,1,964.06
ord_1a5575ef4d28165f9bebef0e4fba,1,boleto,1,2475.57
ord_2beca7046aea40aac99f50e5b1db,1,voucher,1,2511.48
ord_bff00af73eb59df27e0107017485,1,paypal,1,891.85
ord_5a859b1a9a5a4e26ac2967e8b8fe,1,paypal,1,1527.83
ord_91b086cce6a575a85fad94860ec0,1,voucher,1,4822.11
ord_1acec21a4de83da1b75b3c0b4720,1,paypal,1,604.5
ord_1acec21a4de83da1b75b3c0b4720,2,paypal,1,291.46
ord_e7084ba462a36826991fc81f95ea,1,voucher,1,4065.72
ord_9802064010024d45678ed0032083,1,debit_card,1,4920.36
ord_59a1652b0e0d57a9337fa7f4ab1e,1,paypal,1,4687.8
ord_bb75c0ee6ec4132a59889ed86196,1,debit_card,1,1924.77
ord_0b113c22fd59ada366de77f018ff,1,debit_card,1,4829.92
ord_bdfaddd40a01e88a7ca4ad6b57ab,1,boleto,1,1592.63
ord_d277dfc6899c473281c3ee0b877e,1,voucher,1,3169.48
ord_1ce3c2abe4d9ab51c743bfd000ed,1,credit_card,2,1965.91
ord_1ce3c2abe4d9ab51c743bfd000ed,2,debit_card,1,1451.81
ord_1234f4f4bffd36fb4f8e142bfeb6,1,voucher,1,1476.02
ord_1234f4f4bffd36fb4f8e142bfeb6,2,voucher,1,2363.3
ord_c83ae6d406113aa141d267f5e451,1,debit_card,1,2918.43
ord_c1c6930e3b4a305264849e722a2f,1,voucher,1,2032.3
ord_c1c6930e3b4a305264849e722a2f,2,credit_card,6,2170.22
ord_214e1fc9a0a41c4967f94d306cfb,1,boleto,1,2702.93
ord_2ef1f45760d1a572954d1a70f5e9,1,boleto,1,555.93
ord_ec3df38e3cdf7cf3c62435d1508f,1,debit_card,1,1872.65
ord_9f1b2f0fe64a5ed8fbffe239f885,1,mercado_pago,2,1571.68
ord_8bb4c19ce6b90653fb71ed59141b,1,paypal,1,4787.32
ord_097afdb39e09b20424bea461c78a,1,mercado_pago,6,3401.49
ord_be4fed52444b0f1c88f47fe05bc7,1,voucher,1,2088.87
ord_be4fed52444b0f1c88f47fe05bc7,2,mercado_pago,6,2232.48
ord_2507d3dfae29fe886faaf978dbbb,1,voucher,1,778.64
ord_e5b65688df9b03017e3e956ba9d1,1,credit_card,3,4322.64
ord_2f26500c3a14319251888ae212a4,1,mercado_pago,2,3889.45
ord_936862ae4e356d114557fea6109c,1,paypal,1,4939.35
ord_e01b3ded86474c9e216b76de29cf,1,credit_card,3,1136.46
ord_f671146ee3b36c15c26d96a31749,1,credit_card,2,2012.04
ord_36bbcad4ff2e48ae12ae717a4da9,1,mercado_pago,6,3134.77
ord_a1989a96cec768197b376f68eaba,1,debit_card,1,1949.53
ord_211e912097c8a2003512102c4ed7,1,boleto,1,575.59
ord_a0de89cd402a07745f08a2ffa2ed,1,voucher,1,3080.49
ord_8314b981cf9f284577180d87ffcb,1,mercado_pago,2,1928.3
ord_8314b981cf9f284577180d87ffcb,2,credit_card,12,1110.71
ord_01ff8399777b8d01d18fef4392af,1,credit_card,3,2882.7
ord_1b9447685e82681a01e3087d550a,1,debit_card,1,1558.65
ord_2eaa6d07cea9906773e978a0cc83,1,voucher,1,1016.9
ord_2eaa6d07cea9906773e978a0cc83,2,credit_card,1,1066.79
ord_60f9924836737315b9ba546919c5,1,voucher,1,3687.99
ord_303a9cb2bb5832184a4de766f084,1,debit_card,1,2106.45
ord_d1c2175c857941a05bcb90e29a79,1,debit_card,1,1217.81
ord_d1c2175c857941a05bcb90e29a79,2,boleto,1,746.0
ord_c0116840321baba15ed32368906f,1,boleto,1,4685.45
ord_541c7501c054263174fe6c6229ec,1,paypal,1,1318.62
ord_f1a31e6c3d10ea65007a6597581c,1,mercado_pago,2,2415.59
ord_5c73b9711dea8f991caa35f0cc1f,1,paypal,1,1229.58
ord_400dca91c7444684d2123776d100,1,paypal,1,4561.47
ord_c2b695ef65e11d3dd5a57596f889,1,mercado_pago,3,1134.56
ord_c2b695ef65e11d3dd5a57596f889,2,boleto,1,284.54
ord_5a8f49d065c24b9d6e5983aa5a14,1,debit_card,1,2152.82
ord_5a8f49d065c24b9d6e5983aa5a14,2,paypal,1,2302.45
ord_cdd0b5279edcf1fbb1c08e5662be,1,mercado_pago,12,1254.82
ord_cdd0b5279edcf1fbb1c08e5662be,2,credit_card,1,868.25
ord_8fe63e96d2ffa7db1aa039a1608e,1,debit_card,1,4890.07
ord_686f25b1b6d7d46c8055e9388c3c,1,credit_card,3,104.76
ord_686f25b1b6d7d46c8055e9388c3c,2,credit_card,2,2212.59
ord_2e6ef693db59cdfa3bc90e66f8de,1,mercado_pago,6,3719.7
ord_7636f3d985d52c6ea9ed6eb3277a,1,voucher,1,2480.49
ord_7484c23ac295cbfb2fa93a5104d4,1,debit_card,1,2584.74
ord_965620ab56077b78429fcdcfe4e1,1,voucher,1,410.05
ord_ec9f633d301d78f23a16dad88fd6,1,debit_card,1,1177.73
ord_ec9f633d301d78f23a16dad88fd6,2,paypal,1,1973.03
ord_817d64f0c690c91a9d7821fb3cd5,1,boleto,1,1554.46
ord_817d64f0c690c91a9d7821fb3cd5,2,mercado_pago,12,1476.87
ord_0259e7906449868c87e654408064,1,voucher,1,1548.25
ord_4f50f7a561235dc3dc9e6685ee9f,1,debit_card,1,1493.28
ord_8ac3bedd28b80dd57bb8afc30ee7,1,voucher,1,948.78
ord_43fc6b18c904dba44427f0e397ef,1,credit_card,1,2569.58
ord_d76890ebd318c7870e8d094c1c4e,1,paypal,1,2591.14
ord_361bca89a10b872ed73df8336cfa,1,boleto,1,697.28
ord_0bbd35ba908fae7a48fc7e2c73d8,1,voucher,1,4640.29
ord_da4ad0a7fc72e52fda1f1089fdfd,1,debit_card,1,2593.92
ord_e76af74449a159be71a5e9c3bca4,1,voucher,1,415.04
ord_f2c9cca19462c3440b511f187f9e,1,voucher,1,4717.04
ord_129aaa23733bbf002b58ce79ee24,1,boleto,1,2225.79
ord_5c9864879392794f052fd7faf74b,1,paypal,1,2186.27
ord_e55926ec643648a9bbb9fe9772e8,1,mercado_pago,3,2723.69
ord_79398dfd10c46e8d37ac9bf09ffe,1,credit_card,2,4570.41
ord_c8f64ae962af333a5730449e5ee9,1,paypal,1,4528.91
ord_c34fb70113d6e471334382ba565c,1,voucher,1,481.01
ord_3fbf956ca40708a91d2a32f11ae1,1,voucher,1,2492.36
ord_6f3e18f20daa631ed0663b07071c,1,voucher,1,3283.06
ord_acf5760f88b2dde7505ac0f665bb,1,credit_card,1,2545.32
ord_dc08a8a98964e6fd9b406304fb0b,1,debit_card,1,993.12
ord_c0237e6e790d04bf68d9933b62cf,1,paypal,1,3507.58
ord_22cc46a964f252a1e3f06cfda2c7,1,boleto,1,960.14
ord_8c96845fea556db489b810eb1e4d,1,boleto,1,4382.45
ord_b8e43138f867ff538fefbf04fd8b,1,debit_card,1,2253.63
ord_fc2242fb047e42899c0d47e38c66,1,debit_card,1,2276.72
ord_28814916996b27dc8796e72f24c5,1,debit_card,1,1139.78
ord_1897273bc3441978411255aa7131,1,mercado_pago,12,3437.85
ord_8b7fe5fcdc60e5cfa9171d708e71,1,mercado_pago,6,389.38
ord_8b7fe5fcdc60e5cfa9171d708e71,2,credit_card,12,1830.14
ord_7e5cbbb3864898bd27c4b48f879f,1,voucher,1,1060.73
ord_ecc86e9ec39e62ec828e80096b4a,1,paypal,1,4097.63
ord_a27ccc4977be599a746ced4002a5,1,credit_card,6,4886.46
ord_3e1bee47cc73039fcdbd603ace62,1,paypal,1,2241.52
ord_9e3196c4d2069f636129e2d6c4eb,1,paypal,1,3342.74
ord_5e8c9ea3cd5212a292aac1d715d8,1,credit_card,2,2249.42
ord_3131011146f0ebbd1a4861c6d191,1,mercado_pago,2,4667.9
ord_80cd9a349c4f781533cc9bba84d2,1,voucher,1,181.11
ord_80cd9a349c4f781533cc9bba84d2,2,voucher,1,2018.41
ord_607418fb6181448647bb5f39a18e,1,debit_card,1,3809.32
ord_cd1e9f40614d74d43c8b811d08f0,1,boleto,1,3146.62
ord_2a14d1a6cbfadc18de0b40e3ea1a,1,boleto,1,3401.21
ord_b0d519fc6819f35dfafe8a8792e6,1,voucher,1,3819.24
ord_b287525ed47cc3a78be789904742,1,mercado_pago,3,3189.74
ord_ee9b530f96ac8aea27481128d113,1,debit_card,1,556.13
ord_ed41e0b5e52658937513b8fcd08a,1,debit_card,1,844.63
ord_4f23242944cb9d7da84e9b409d76,1,boleto,1,3768.11
ord_b900007b91a91e284effcae23e97,1,boleto,1,2334.2
ord_e2caac43aff5036a8edce5f39a51,1,credit_card,12,3159.2
ord_8b4eea83571e653d9642f15f2e5e,1,debit_card,1,3323.1
ord_3bf1713718682a97fe948dc2f9eb,1,credit_card,2,1460.14
ord_1fb1b79b63bbc741ab92fd596a85,1,paypal,1,3453.87
ord_0f2cc2da174ebef292c364bf727a,1,boleto,1,379.67
ord_041e51b2f715e90c700a97cf2ddd,1,credit_card,2,4833.71
ord_83997303ae6ed91f34b9bf60024f,1,paypal,1,4644.94
ord_1f7350ace8af6e34c6b743228b54,1,mercado_pago,2,2253.4
ord_5d61d38d5756bc3e1a85ed8f513f,1,paypal,1,2663.1
ord_4b07e8d91a0866b850677f7249c8,1,credit_card,2,3655.95
ord_85750dcb8cfe4d094735addb0b15,1,debit_card,1,1947.43
ord_bdee3d8447efa5a15abf602b58f5,1,voucher,1,1236.12
ord_bdee3d8447efa5a15abf602b58f5,2,paypal,1,607.02
ord_56137b4a5c7a5e8099bbe9527b37,1,credit_card,3,4015.43
ord_a9edc534ae7da2e5ca94c187a31d,1,mercado_pago,2,580.94
ord_21f1c3eb0caa29e14cc3665607c6,1,paypal,1,3174.37
ord_4647bc8200ca5cc21d93aed7d3cd,1,paypal,1,2026.07
ord_cb5606e14dd9f5091b40b4435491,1,credit_card,12,4862.32
ord_ff5547952f0a8fb60fb72f3eda50,1,voucher,1,1510.89
ord_f91e23c6af4b9a0072644ca60bca,1,voucher,1,562.86
ord_b5237654454f5e334b0f5c8759cd,1,boleto,1,4153.67
ord_84610e26c42f42c4e847e0528563,1,boleto,1,4770.0
ord_ae32b540621db4348771629fd3cf,1,boleto,1,1602.62
ord_ae32b540621db4348771629fd3cf,2,mercado_pago,1,442.8
ord_89d6ebd9e4749a6d3276b0b49e13,1,mercado_pago,1,2810.93
ord_461f7d86054a3fa7ae4c689abb88,1,debit_card,1,3128.31
ord_5b99351f229a238ef91bc433786e,1,paypal,1,3267.21
ord_61d48d56ee926a9c35cffac3f472,1,boleto,1,650.06
ord_7e9c323adf82826c7ed4049a15fd,1,boleto,1,3773.61
ord_24dfa6fd2c44c02a5f3c0441ab53,1,voucher,1,1543.09
ord_9437357a72a9df9f1eb0b01cd9ad,1,boleto,1,4296.13
ord_b689709b4864b4672778794bc4c2,1,debit_card,1,4524.53
ord_fd05f03bf834eb2db9dea13f429b,1,boleto,1,1439.67
ord_fd05f03bf834eb2db9dea13f429b,2,mercado_pago,3,563.61
ord_715b19a814b4e714be6ccba9d35b,1,credit_card,12,4576.66
ord_948084dcc22d4e6cf19b9514b125,1,debit_card,1,1115.79
ord_5b3186dc8e3f61348b11ae582bd8,1,boleto,1,4483.86
ord_00ac27540294ffa6dff24729bf8d,1,boleto,1,3000.74
ord_f1c29ae52b3b8a458cefc6561e72,1,paypal,1,2446.58
ord_4207d008811b80d77a9a1b00b95f,1,credit_card,12,2653.54
ord_ceba4a80113cf3bc07f06966f53b,1,debit_card,1,3636.73
ord_51727ac5de20b04889309e8fbae7,1,credit_card,1,1486.66
ord_80f3dd5e0f2b6810333eac31836f,1,voucher,1,2630.32
ord_e17773c61cb66c80c9fb163f6238,1,debit_card,1,4942.24
ord_36dea60878b4f4f04b03f025f53c,1,debit_card,1,3763.97
ord_0ab07215caf482110d56c6089687,1,paypal,1,2655.65
ord_5b3ac9c612dc68f61233cdb5d1b1,1,credit_card,12,582.71
ord_f9a75b2d83417d51c7bf1c9caa30,1,paypal,1,3217.7
ord_dbfe3f69f9ad8864ed96d29ebd98,1,paypal,1,4914.48
ord_3b306bd912faace478bea8c98e91,1,paypal,1,4168.87
ord_f34c6e4cc7f57f27c77827c3c447,1,boleto,1,3869.17
ord_b12b3cff5efd9eea4f795b87e40a,1,paypal,1,282.03
ord_662fa7c6ab5984eabe56fb3340ff,1,boleto,1,3266.05
ord_92f837cd13928aa8f19f8a5e00e0,1,boleto,1,741.31
ord_92f837cd13928aa8f19f8a5e00e0,2,paypal,1,789.91
ord_d13ad36c4e85d68bd091e1919212,1,debit_card,1,4824.37
ord_1c8807f1fb896783130ad9f13a22,1,boleto,1,1300.65
ord_1c8807f1fb896783130ad9f13a22,2,paypal,1,850.42
ord_b27a1931d0c4afc2eca4237c1c19,1,paypal,1,3885.71
ord_0da815cdd2a42c89ab7a364b9388,1,mercado_pago,12,757.9
ord_156d0dffd25000077ffd57673855,1,boleto,1,677.57
ord_156d0dffd25000077ffd57673855,2,boleto,1,1433.47
ord_359703922bf7a38da63c9efec67c,1,debit_card,1,2071.63
ord_f0c6a9b5337113e9c996b0d65a06,1,debit_card,1,342.71
ord_f0c6a9b5337113e9c996b0d65a06,2,mercado_pago,6,1068.07
ord_8e05b4d38d6c00777a9da1baf4a3,1,debit_card,1,3291.38
ord_479db78bec7f61bff18a7acbee9b,1,credit_card,12,3570.32
ord_a46eab0fedde431b4a9fc7aedba4,1,paypal,1,1718.42
ord_5fa8c01c5fc7a391223e2e5ef651,1,mercado_pago,2,2503.71
ord_d7a056b416942be09114095ec5e4,1,boleto,1,670.18
ord_1fd20623e8a353b611c9250f57a2,1,voucher,1,2338.09
ord_1fd20623e8a353b611c9250f57a2,2,credit_card,12,1326.03
ord_b60b98e8590b1760328a090a2953,1,mercado_pago,2,2623.82
ord_de873e9ac1dafbae61f0659493e1,1,paypal,1,152.91
ord_de873e9ac1dafbae61f0659493e1,2,paypal,1,2358.15
ord_d69867c462aaabd31b36f72874bf,1,debit_card,1,247.83
ord_ca7ee733fcf512c1bca17890060b,1,paypal,1,2295.24
ord_b4339a2345ca3dc39ac9471ddd2c,1,voucher,1,2832.68
ord_df8ee75929efc1425f5f7f6d4844,1,credit_card,2,3429.89
ord_780fcd143c2fd3a29d3c9deb3de2,1,debit_card,1,3994.32
ord_6f11d3782db31fdff0923460eb95,1,boleto,1,1110.03
ord_46ae149d66e92c8f4da9a099ffd9,1,mercado_pago,3,401.49
ord_b5bb8c22753e2208a255f73b97a3,1,mercado_pago,12,1894.76
ord_f328b514b96ebc0700e386bd3367,1,boleto,1,2889.3
ord_eda56352447dcf48aa5f4c9623a7,1,debit_card,1,4995.58
ord_2ed860a232bab02e850d1610f6a3,1,voucher,1,3768.19
ord_4e610b77f715357240780d802c62,1,mercado_pago,6,1739.75
ord_9dd406c01d0bc8cdac98c2d1a23d,1,credit_card,12,2270.6
ord_6c8163b6c95b76f2176cc33bb976,1,boleto,1,4258.94
ord_5c7edfa839ce1a1a6834db31499c,1,paypal,1,3847.68
ord_64326242fd1ae64bee2032f18cc7,1,credit_card,2,3177.9
ord_a374c7758e799ff4521ef1c88b59,1,boleto,1,1440.57
ord_56f0fcd98dfcaf656d39b03e8a58,1,credit_card,12,204.64
ord_56f0fcd98dfcaf656d39b03e8a58,2,voucher,1,1410.98
ord_f501cefaa288a3dff98c4e2106c6,1,credit_card,1,3594.38
ord_026f9cd3b88926d5f5a831d820a0,1,debit_card,1,2037.2
ord_59dcd4132ba1aea8f2560800b7c6,1,paypal,1,1903.28
ord_3b9fe7f8ff0e63c8b4e130a87e5b,1,credit_card,2,3604.29
ord_7c767ff1278dfaa70d20ad8492e2,1,voucher,1,4967.82
ord_d8fb8e1ce0d2d614e043a7175023,1,credit_card,12,1553.28
ord_5e343fae7e799740f46ad3cd4b6a,1,mercado_pago,2,1423.02
ord_14149ae08622b5ff2709bf335bd0,1,boleto,1,2377.54
ord_1857ae9ae010c8f0dba0d66edb12,1,paypal,1,702.93
ord_0539f570f0fb252c0f84fa703290,1,credit_card,1,3867.06
ord_a66e9943aeed8876301ab8972473,1,voucher,1,3083.22
ord_de4e99c7589a95a0cafbade6f388,1,paypal,1,3319.31
ord_a07b32bad1e16a99ffb93d8422ce,1,debit_card,1,4008.21
ord_b019b58b2b1540cedad7ad56f89e,1,paypal,1,442.73
ord_b019b58b2b1540cedad7ad56f89e,2,credit_card,12,735.49
ord_ef51c0b48096323b57b3f4cac245,1,debit_card,1,1088.43
ord_3640465fa8929d9963b5bdbea254,1,paypal,1,338.76
ord_feb91b3d1b39ea78a5fae6d30ca4,1,voucher,1,2937.33
ord_0edab3289acc209072fd3c927fde,1,mercado_pago,6,4698.66
ord_33bc3b1d867e409a901644aecdd4,1,paypal,1,2758.98
ord_d867c61f550d0fe7cc0fcf02cc40,1,mercado_pago,2,4491.45
ord_79d2bcfcec4b0ee8a39ad8cb7a90,1,boleto,1,217.11
ord_47023742e2fc9310b0dbb5476311,1,paypal,1,4137.84
ord_f52af66b45fd3298dcfbd5f76118,1,voucher,1,4224.59
ord_ffd00e1ea3024b0bae1ff9e10b54,1,boleto,1,4788.27
ord_ad253f524e8aeac27c253c27dd5f,1,boleto,1,1648.52
ord_ad253f524e8aeac27c253c27dd5f,2,paypal,1,1748.52
ord_76475e382d6fde11d08d5aeca4a6,1,credit_card,1,530.78
ord_76475e382d6fde11d08d5aeca4a6,2,debit_card,1,376.06
ord_15cd39f23cf9010de88e1ebadaa7,1,debit_card,1,2426.91
ord_9997361bd1ba2a18c3460f40c196,1,voucher,1,668.89
ord_c313c04982fd936872295c0a8c2e,1,debit_card,1,2900.16
ord_baa4167f298f6d9fc91a57b07e38,1,mercado_pago,3,377.04
ord_c38a31633d7e80c0915d92d26fe8,1,voucher,1,2266.98
ord_104eaef83ee81bb83b1d9ae7bec1,1,voucher,1,760.12
ord_37640b38b257ae5572d5d78a1e9b,1,paypal,1,3032.95
ord_f98ca59d0637c7a48c50db41d853,1,debit_card,1,2415.65
ord_add2a3e7f744ce19a16a8ef31688,1,mercado_pago,1,3129.91
ord_75f95d407603ad95688d700b47c4,1,boleto,1,3958.92
ord_bef1f7053010f9a4669a36e731c6,1,voucher,1,3197.13
ord_52bed1707c41f2b8bc0df9661a35,1,mercado_pago,3,2764.07
ord_ac35fb523df3e8dd1d3a845df657,1,credit_card,12,3932.91
ord_0f202d4efd8612cd77a93afd59e6,1,voucher,1,2225.99
ord_5ae7a0f8b5d57dbfd8465cbf6c5b,1,credit_card,12,4394.6
ord_db981cc275647fd64b4d3987407e,1,paypal,1,1722.09
ord_e1afadaf534d606e0c3753f36061,1,paypal,1,1214.45
ord_69d70cef6d0cfa4d0757d80bdf00,1,mercado_pago,6,1727.48
ord_69d70cef6d0cfa4d0757d80bdf00,2,debit_card,1,2259.64
ord_cdc32244c15fadd1e49058ed3743,1,boleto,1,4353.0
ord_2e3944e8cd946d04538657adc757,1,paypal,1,2923.85
ord_b948495ce07d76474db8fa27f0fe,1,credit_card,3,1649.88
ord_73079bf5008ef058852eb2e9f9b2,1,paypal,1,3499.52
ord_8dddbd6207411268fde284c9c74a,1,mercado_pago,2,477.57
ord_3b512371064ddc4146a4db449962,1,voucher,1,4489.64
ord_8d1f9c0322dec10e7a17d4e7ad63,1,mercado_pago,3,3570.98
ord_603ef7a9582ab603a25ac696a00e,1,boleto,1,2063.46
ord_d62fd72f6b5aebc51a8b85c91f70,1,voucher,1,4840.6
ord_97d5301df6f536effe21ad9ecadd,1,voucher,1,1511.88
ord_97d5301df6f536effe21ad9ecadd,2,voucher,1,1365.37
ord_2f6ada49848cd94e1424fce98b48,1,debit_card,1,1209.45
ord_3a8582ded3d1388d7cc566d93f7a,1,voucher,1,2838.57
ord_5e7ea199deaea582a522b0e5e6bc,1,boleto,1,4316.17
ord_fcd12a24d338bf2701451d3ff359,1,debit_card,1,3926.94
ord_0a0ce1744a66c149b31caf64aa77,1,credit_card,3,2042.98
ord_ce952c7b15ea7e2c723e9b5afc97,1,mercado_pago,1,538.33
ord_eaf4ddf93aedb4515c6b6bd0cd6e,1,voucher,1,2153.14
ord_f1aa9ccd5c480295d7f3bec25328,1,debit_card,1,3906.57
ord_1d4db432ce278d66fc2e1a6f8857,1,debit_card,1,2078.69
ord_b7bb625866d1294557308f236c64,1,voucher,1,3951.13
ord_eda24bf973cd3195808af94e421f,1,credit_card,6,3290.57
ord_a66cbdfb0a93ca6dfa7baf153a56,1,boleto,1,4694.93
ord_82554d3941286b489fa4f224fc0c,1,boleto,1,3585.18
ord_865ffa00ff5df2fea636f163b19d,1,voucher,1,1422.08
ord_e4d9f5efefbe3247083590fedddf,1,debit_card,1,3783.02
ord_1698c03ce8c004dbfb5e540dd828,1,credit_card,12,2936.38
ord_b64027efcf67f48f718d9bfd5d44,1,voucher,1,3323.86
ord_9235a97b1931fcf7b36be112c290,1,voucher,1,1038.2
ord_7b3dacf0f1daa4cccaaca236ae1d,1,debit_card,1,1585.86
ord_8ab6afdb3ffeb4668d3cba8650d0,1,boleto,1,4420.52
ord_f03c61367c02147f385edd2ac32d,1,boleto,1,1654.18
ord_f03c61367c02147f385edd2ac32d,2,paypal,1,877.88
ord_59991832347ca9cbce125192f3fa,1,boleto,1,1141.04
ord_ce855170f8ae7ce4fed462d9f103,1,paypal,1,1416.29
ord_4cc3cb43f0e8519b1713d65d9023,1,mercado_pago,3,1574.45
ord_2422f0671c4929ce2fadb003b132,1,boleto,1,228.95
ord_f1a499330f407ff2bd3469f89a9d,1,debit_card,1,2193.88
ord_2e6989f2f678ce1cf1fec80a2181,1,mercado_pago,12,3068.28
ord_f7461bfc2b223c27dfcf575e36a9,1,voucher,1,1131.51
ord_9499aa7879a46770b619afcb84cd,1,credit_card,3,1891.3
ord_c0b51e8749847e1d53cabd8b81e3,1,debit_card,1,4732.06
ord_753723e1cc0792d24343f2e08311,1,voucher,1,1976.75
ord_e8e8c4737e5347e12057713136c9,1,debit_card,1,4580.63
ord_245b7d6d1ef76c49dd74bd5f075c,1,credit_card,3,2809.64
ord_16428ac64b898ed156b74f280b66,1,boleto,1,919.83
ord_8e024a0bf9260ae56a6136e8b55c,1,voucher,1,1103.86
ord_cc8861afd69dc8d359c789626136,1,boleto,1,3884.63
ord_c2c6084813a8622ca41dac30166b,1,boleto,1,4722.92
ord_bab5c2d04c85bb41871e11ff134c,1,boleto,1,2400.0
ord_035d0f3ba79bd0f7614c81cdf822,1,credit_card,1,2896.49
ord_65bd247a0790e56dddb88695395d,1,voucher,1,4476.02
ord_4808f0c8dd93bc0a9b552091d094,1,paypal,1,995.1
ord_999dead2c4f12acc81869f8d575b,1,mercado_pago,1,2961.97
ord_48c1e8d2f91182fbf9d8e8bf5438,1,paypal,1,984.3
ord_48c1e8d2f91182fbf9d8e8bf5438,2,paypal,1,429.36
ord_d369cf84f2d83877af91c3c9d948,1,mercado_pago,3,222.78
ord_3bc91d14b693d89259df81e48084,1,paypal,1,536.62
ord_083bdcbb2e26b16a5760cdf69ada,1,credit_card,2,3713.06
ord_74029a0de2396f497283337f248a,1,boleto,1,390.11
ord_54c939b6fa282799420f2ed6dce8,1,voucher,1,1343.28
ord_acae36fd58cc5231479aac619136,1,debit_card,1,1310.03
ord_8237c47dc8d623b7101f200b75c3,1,boleto,1,1321.15
ord_5c4b6b25c293fae4eb86ac0fcdac,1,credit_card,2,1859.49
ord_5c4b6b25c293fae4eb86ac0fcdac,2,voucher,1,491.64
ord_87f23b91a7ed71fb63ccec3606c1,1,mercado_pago,3,635.93
ord_17700e44e12d04739193c97590d1,1,voucher,1,4276.61
ord_365d798c1ef7bee554a6629e6ac3,1,mercado_pago,1,1005.29
ord_365d798c1ef7bee554a6629e6ac3,2,debit_card,1,1646.72
ord_4f59c2f36b3716c93d524fa28191,1,boleto,1,1401.87
ord_4f59c2f36b3716c93d524fa28191,2,boleto,1,2245.64
ord_4179474debb0b6f8cc5926b5d24a,1,boleto,1,2426.05
ord_4bd544b6ef8f092f1ba0dda49bf9,1,debit_card,1,581.54
ord_741fbcf184b89d231b759e73bd1e,1,paypal,1,4170.72
ord_6196f07e10e91de2f2b9a226c498,1,credit_card,12,2284.48
ord_88d5ef563a7aaa7b6ab15ee235a2,1,debit_card,1,556.44
ord_74bfd63e54ab3a1f1fd10ecfaf1c,1,boleto,1,1059.29
ord_e7412be3752f700b5ddf89e01b88,1,mercado_pago,6,2275.91
ord_38ac92230a14452a16b6e4bdfe71,1,voucher,1,3415.67
ord_bb721591746906da16541c331468,1,debit_card,1,4557.12
ord_af8a305b0eaba53f5d5bac53ac7f,1,voucher,1,1377.52
ord_af8a305b0eaba53f5d5bac53ac7f,2,voucher,1,160.62
ord_a926a2186cb5b4c7b3b275d05491,1,voucher,1,1844.21
ord_a926a2186cb5b4c7b3b275d05491,2,voucher,1,2253.25
ord_fb64448fb46d796ecab4f26be1ba,1,debit_card,1,1822.73
ord_9bb2f0a5db25f3d3d6b6f6e5c97b,1,boleto,1,1493.32
ord_58fdc77378ba550622dd41e3dfd3,1,mercado_pago,12,3065.63
ord_0cb4be0d80ed131886402b6d4dc6,1,paypal,1,1450.03
